sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
;;Branca;18 a 24;ANALFABETO;SIM;46;46;46;46;46;46;46;46;46;46;46;46
;;Branca;18 a 24;ANALFABETO;NÃO;22;22;22;22;22;22;22;22;22;22;22;22
;;Branca;18 a 24;ATE 5.A INC;;61;61;61;61;61;61;61;61;61;61;61;61
;;Branca;18 a 24;ATE 5.A INC;SIM;56;56;56;56;56;56;56;56;56;56;56;56
;;Branca;18 a 24;ATE 5.A INC;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
;;Branca;18 a 24;5.A CO FUND;;60;60;60;60;60;60;60;60;60;60;60;60
;;Branca;18 a 24;5.A CO FUND;SIM;57;57;57;57;57;57;57;57;57;57;57;57
;;Branca;18 a 24;5.A CO FUND;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
;;Branca;18 a 24;6. A 9. FUND;;224;224;224;224;224;224;224;224;224;224;224;224
;;Branca;18 a 24;6. A 9. FUND;SIM;201;201;201;201;201;201;201;201;201;201;201;201
;;Branca;18 a 24;6. A 9. FUND;NÃO;23;23;23;23;23;23;23;23;23;23;23;23
;;Branca;18 a 24;FUND COMPL;;590;590;590;590;590;590;590;590;590;590;590;590
;;Branca;18 a 24;FUND COMPL;SIM;528;528;528;528;528;528;528;528;528;528;528;528
;;Branca;18 a 24;FUND COMPL;NÃO;62;62;62;62;62;62;62;62;62;62;62;62
;;Branca;18 a 24;MEDIO INCOMP;;1026;1026;1026;1026;1026;1026;1026;1026;1026;1026;1026;1026
;;Branca;18 a 24;MEDIO INCOMP;SIM;912;912;912;912;912;912;912;912;912;912;912;912
;;Branca;18 a 24;MEDIO INCOMP;NÃO;114;114;114;114;114;114;114;114;114;114;114;114
;;Branca;18 a 24;MEDIO COMPL;;9849;9849;9849;9849;9849;9849;9849;9849;9849;9849;9849;9849
;;Branca;18 a 24;MEDIO COMPL;SIM;8943;8943;8943;8943;8943;8943;8943;8943;8943;8943;8943;8943
;;Branca;18 a 24;MEDIO COMPL;NÃO;906;906;906;906;906;906;906;906;906;906;906;906
;;Branca;18 a 24;SUP. INCOMP;;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009;1009
;;Branca;18 a 24;SUP. INCOMP;SIM;906;906;906;906;906;906;906;906;906;906;906;906
;;Branca;18 a 24;SUP. INCOMP;NÃO;103;103;103;103;103;103;103;103;103;103;103;103
;;Branca;18 a 24;SUP. COMP;;601;601;601;601;601;601;601;601;601;601;601;601
;;Branca;18 a 24;SUP. COMP;SIM;544;544;544;544;544;544;544;544;544;544;544;544
;;Branca;18 a 24;SUP. COMP;NÃO;57;57;57;57;57;57;57;57;57;57;57;57
;;Branca;18 a 24;MESTRADO;;3;3;3;3;3;3;3;3;3;3;3;3
;;Branca;18 a 24;MESTRADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;18 a 24;MESTRADO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;18 a 24;DOUTORADO;;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;18 a 24;DOUTORADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;25 a 39;;;409;409;409;409;409;409;409;409;409;409;409;409
;;Branca;25 a 39;;SIM;376;376;376;376;376;376;376;376;376;376;376;376
;;Branca;25 a 39;;NÃO;160;160;160;160;160;160;160;160;160;160;160;160
;;Branca;25 a 39;ANALFABETO;;110;110;110;110;110;110;110;110;110;110;110;110
;;Branca;25 a 39;ANALFABETO;SIM;79;79;79;79;79;79;79;79;79;79;79;79
;;Branca;25 a 39;ANALFABETO;NÃO;31;31;31;31;31;31;31;31;31;31;31;31
;;Branca;25 a 39;ATE 5.A INC;;196;196;196;196;196;196;196;196;196;196;196;196
;;Branca;25 a 39;ATE 5.A INC;SIM;185;185;185;185;185;185;185;185;185;185;185;185
;;Branca;25 a 39;ATE 5.A INC;NÃO;11;11;11;11;11;11;11;11;11;11;11;11
;;Branca;25 a 39;5.A CO FUND;;201;201;201;201;201;201;201;201;201;201;201;201
;;Branca;25 a 39;5.A CO FUND;SIM;182;182;182;182;182;182;182;182;182;182;182;182
;;Branca;25 a 39;5.A CO FUND;NÃO;19;19;19;19;19;19;19;19;19;19;19;19
;;Branca;25 a 39;6. A 9. FUND;;636;636;636;636;636;636;636;636;636;636;636;636
;;Branca;25 a 39;6. A 9. FUND;SIM;582;582;582;582;582;582;582;582;582;582;582;582
;;Branca;25 a 39;6. A 9. FUND;NÃO;54;54;54;54;54;54;54;54;54;54;54;54
;;Branca;25 a 39;FUND COMPL;;1598;1598;1598;1598;1598;1598;1598;1598;1598;1598;1598;1598
;;Branca;25 a 39;FUND COMPL;SIM;1460;1460;1460;1460;1460;1460;1460;1460;1460;1460;1460;1460
;;Branca;25 a 39;FUND COMPL;NÃO;138;138;138;138;138;138;138;138;138;138;138;138
;;Branca;25 a 39;MEDIO INCOMP;;1329;1329;1329;1329;1329;1329;1329;1329;1329;1329;1329;1329
;;Branca;25 a 39;MEDIO INCOMP;SIM;1236;1236;1236;1236;1236;1236;1236;1236;1236;1236;1236;1236
;;Branca;25 a 39;MEDIO INCOMP;NÃO;93;93;93;93;93;93;93;93;93;93;93;93
;;Branca;25 a 39;MEDIO COMPL;;16828;16828;16828;16828;16828;16828;16828;16828;16828;16828;16828;16828
;;Branca;25 a 39;MEDIO COMPL;SIM;15347;15347;15347;15347;15347;15347;15347;15347;15347;15347;15347;15347
;;Branca;25 a 39;MEDIO COMPL;NÃO;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481
;;Branca;25 a 39;SUP. INCOMP;;1104;1104;1104;1104;1104;1104;1104;1104;1104;1104;1104;1104
;;Branca;25 a 39;SUP. INCOMP;SIM;1018;1018;1018;1018;1018;1018;1018;1018;1018;1018;1018;1018
;;Branca;25 a 39;SUP. INCOMP;NÃO;86;86;86;86;86;86;86;86;86;86;86;86
;;Branca;25 a 39;SUP. COMP;;3997;3997;3997;3997;3997;3997;3997;3997;3997;3997;3997;3997
;;Branca;25 a 39;SUP. COMP;SIM;3653;3653;3653;3653;3653;3653;3653;3653;3653;3653;3653;3653
;;Branca;25 a 39;SUP. COMP;NÃO;344;344;344;344;344;344;344;344;344;344;344;344
;;Branca;25 a 39;MESTRADO;;91;91;91;91;91;91;91;91;91;91;91;91
;;Branca;25 a 39;MESTRADO;SIM;86;86;86;86;86;86;86;86;86;86;86;86
;;Branca;25 a 39;MESTRADO;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
;;Branca;25 a 39;DOUTORADO;;54;54;54;54;54;54;54;54;54;54;54;54
;;Branca;25 a 39;DOUTORADO;SIM;52;52;52;52;52;52;52;52;52;52;52;52
;;Branca;25 a 39;DOUTORADO;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;40 a 59;;;385;385;385;385;385;385;385;385;385;385;385;385
;;Branca;40 a 59;;SIM;325;325;325;325;325;325;325;325;325;325;325;325
;;Branca;40 a 59;;NÃO;157;157;157;157;157;157;157;157;157;157;157;157
;;Branca;40 a 59;ANALFABETO;;148;148;148;148;148;148;148;148;148;148;148;148
;;Branca;40 a 59;ANALFABETO;SIM;110;110;110;110;110;110;110;110;110;110;110;110
;;Branca;40 a 59;ANALFABETO;NÃO;38;38;38;38;38;38;38;38;38;38;38;38
;;Branca;40 a 59;ATE 5.A INC;;375;375;375;375;375;375;375;375;375;375;375;375
;;Branca;40 a 59;ATE 5.A INC;SIM;347;347;347;347;347;347;347;347;347;347;347;347
;;Branca;40 a 59;ATE 5.A INC;NÃO;28;28;28;28;28;28;28;28;28;28;28;28
;;Branca;40 a 59;5.A CO FUND;;351;351;351;351;351;351;351;351;351;351;351;351
;;Branca;40 a 59;5.A CO FUND;SIM;326;326;326;326;326;326;326;326;326;326;326;326
;;Branca;40 a 59;5.A CO FUND;NÃO;25;25;25;25;25;25;25;25;25;25;25;25
;;Branca;40 a 59;6. A 9. FUND;;769;769;769;769;769;769;769;769;769;769;769;769
;;Branca;40 a 59;6. A 9. FUND;SIM;702;702;702;702;702;702;702;702;702;702;702;702
;;Branca;40 a 59;6. A 9. FUND;NÃO;67;67;67;67;67;67;67;67;67;67;67;67
;;Branca;40 a 59;FUND COMPL;;1620;1620;1620;1620;1620;1620;1620;1620;1620;1620;1620;1620
;;Branca;40 a 59;FUND COMPL;SIM;1475;1475;1475;1475;1475;1475;1475;1475;1475;1475;1475;1475
;;Branca;40 a 59;FUND COMPL;NÃO;145;145;145;145;145;145;145;145;145;145;145;145
;;Branca;40 a 59;MEDIO INCOMP;;914;914;914;914;914;914;914;914;914;914;914;914
;;Branca;40 a 59;MEDIO INCOMP;SIM;842;842;842;842;842;842;842;842;842;842;842;842
;;Branca;40 a 59;MEDIO INCOMP;NÃO;72;72;72;72;72;72;72;72;72;72;72;72
;;Branca;40 a 59;MEDIO COMPL;;10995;10995;10995;10995;10995;10995;10995;10995;10995;10995;10995;10995
;;Branca;40 a 59;MEDIO COMPL;SIM;10008;10008;10008;10008;10008;10008;10008;10008;10008;10008;10008;10008
;;Branca;40 a 59;MEDIO COMPL;NÃO;987;987;987;987;987;987;987;987;987;987;987;987
;;Branca;40 a 59;SUP. INCOMP;;388;388;388;388;388;388;388;388;388;388;388;388
;;Branca;40 a 59;SUP. INCOMP;SIM;352;352;352;352;352;352;352;352;352;352;352;352
;;Branca;40 a 59;SUP. INCOMP;NÃO;36;36;36;36;36;36;36;36;36;36;36;36
;;Branca;40 a 59;SUP. COMP;;2676;2676;2676;2676;2676;2676;2676;2676;2676;2676;2676;2676
;;Branca;40 a 59;SUP. COMP;SIM;2368;2368;2368;2368;2368;2368;2368;2368;2368;2368;2368;2368
;;Branca;40 a 59;SUP. COMP;NÃO;308;308;308;308;308;308;308;308;308;308;308;308
;;Branca;40 a 59;MESTRADO;;91;91;91;91;91;91;91;91;91;91;91;91
;;Branca;40 a 59;MESTRADO;SIM;75;75;75;75;75;75;75;75;75;75;75;75
;;Branca;40 a 59;MESTRADO;NÃO;16;16;16;16;16;16;16;16;16;16;16;16
;;Branca;40 a 59;DOUTORADO;;39;39;39;39;39;39;39;39;39;39;39;39
;;Branca;40 a 59;DOUTORADO;SIM;38;38;38;38;38;38;38;38;38;38;38;38
;;Branca;40 a 59;DOUTORADO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;60 ou mais;;;38;38;38;38;38;38;38;38;38;38;38;38
;;Branca;60 ou mais;;SIM;35;35;35;35;35;35;35;35;35;35;35;35
;;Branca;60 ou mais;;NÃO;134;134;134;134;134;134;134;134;134;134;134;134
;;Branca;60 ou mais;ANALFABETO;;37;37;37;37;37;37;37;37;37;37;37;37
;;Branca;60 ou mais;ANALFABETO;SIM;21;21;21;21;21;21;21;21;21;21;21;21
;;Branca;60 ou mais;ANALFABETO;NÃO;16;16;16;16;16;16;16;16;16;16;16;16
;;Branca;60 ou mais;ATE 5.A INC;;138;138;138;138;138;138;138;138;138;138;138;138
;;Branca;60 ou mais;ATE 5.A INC;SIM;129;129;129;129;129;129;129;129;129;129;129;129
;;Branca;60 ou mais;ATE 5.A INC;NÃO;9;9;9;9;9;9;9;9;9;9;9;9
;;Branca;60 ou mais;5.A CO FUND;;143;143;143;143;143;143;143;143;143;143;143;143
;;Branca;60 ou mais;5.A CO FUND;SIM;137;137;137;137;137;137;137;137;137;137;137;137
;;Branca;60 ou mais;5.A CO FUND;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Branca;60 ou mais;6. A 9. FUND;;212;212;212;212;212;212;212;212;212;212;212;212
;;Branca;60 ou mais;6. A 9. FUND;SIM;193;193;193;193;193;193;193;193;193;193;193;193
;;Branca;60 ou mais;6. A 9. FUND;NÃO;19;19;19;19;19;19;19;19;19;19;19;19
;;Branca;60 ou mais;FUND COMPL;;364;364;364;364;364;364;364;364;364;364;364;364
;;Branca;60 ou mais;FUND COMPL;SIM;332;332;332;332;332;332;332;332;332;332;332;332
;;Branca;60 ou mais;FUND COMPL;NÃO;32;32;32;32;32;32;32;32;32;32;32;32
;;Branca;60 ou mais;MEDIO INCOMP;;141;141;141;141;141;141;141;141;141;141;141;141
;;Branca;60 ou mais;MEDIO INCOMP;SIM;135;135;135;135;135;135;135;135;135;135;135;135
;;Branca;60 ou mais;MEDIO INCOMP;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Branca;60 ou mais;MEDIO COMPL;;1351;1351;1351;1351;1351;1351;1351;1351;1351;1351;1351;1351
;;Branca;60 ou mais;MEDIO COMPL;SIM;1255;1255;1255;1255;1255;1255;1255;1255;1255;1255;1255;1255
;;Branca;60 ou mais;MEDIO COMPL;NÃO;96;96;96;96;96;96;96;96;96;96;96;96
;;Branca;60 ou mais;SUP. INCOMP;;49;49;49;49;49;49;49;49;49;49;49;49
;;Branca;60 ou mais;SUP. INCOMP;SIM;43;43;43;43;43;43;43;43;43;43;43;43
;;Branca;60 ou mais;SUP. INCOMP;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Branca;60 ou mais;SUP. COMP;;378;378;378;378;378;378;378;378;378;378;378;378
;;Branca;60 ou mais;SUP. COMP;SIM;348;348;348;348;348;348;348;348;348;348;348;348
;;Branca;60 ou mais;SUP. COMP;NÃO;30;30;30;30;30;30;30;30;30;30;30;30
;;Branca;60 ou mais;MESTRADO;;20;20;20;20;20;20;20;20;20;20;20;20
;;Branca;60 ou mais;MESTRADO;SIM;20;20;20;20;20;20;20;20;20;20;20;20
;;Branca;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;DOUTORADO;;7;7;7;7;7;7;7;7;7;7;7;7
;;Branca;60 ou mais;DOUTORADO;SIM;7;7;7;7;7;7;7;7;7;7;7;7
;;Branca;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;;;106;106;106;106;106;106;106;106;106;106;106;106
;;Preta;;;SIM;91;91;91;91;91;91;91;91;91;91;91;91
;;Preta;;;NÃO;403;403;403;403;403;403;403;403;403;403;403;403
;;Preta;;ANALFABETO;;138;138;138;138;138;138;138;138;138;138;138;138
;;Preta;;ANALFABETO;SIM;80;80;80;80;80;80;80;80;80;80;80;80
;;Preta;;ANALFABETO;NÃO;58;58;58;58;58;58;58;58;58;58;58;58
;;Preta;;ATE 5.A INC;;332;332;332;332;332;332;332;332;332;332;332;332
;;Preta;;ATE 5.A INC;SIM;305;305;305;305;305;305;305;305;305;305;305;305
;;Preta;;ATE 5.A INC;NÃO;27;27;27;27;27;27;27;27;27;27;27;27
;;Preta;;5.A CO FUND;;219;219;219;219;219;219;219;219;219;219;219;219
;;Preta;;5.A CO FUND;SIM;204;204;204;204;204;204;204;204;204;204;204;204
;;Preta;;5.A CO FUND;NÃO;15;15;15;15;15;15;15;15;15;15;15;15
;;Preta;;6. A 9. FUND;;601;601;601;601;601;601;601;601;601;601;601;601
;;Preta;;6. A 9. FUND;SIM;546;546;546;546;546;546;546;546;546;546;546;546
;;Preta;;6. A 9. FUND;NÃO;55;55;55;55;55;55;55;55;55;55;55;55
;;Preta;;FUND COMPL;;1056;1056;1056;1056;1056;1056;1056;1056;1056;1056;1056;1056
;;Preta;;FUND COMPL;SIM;972;972;972;972;972;972;972;972;972;972;972;972
;;Preta;;FUND COMPL;NÃO;84;84;84;84;84;84;84;84;84;84;84;84
;;Preta;;MEDIO INCOMP;;1070;1070;1070;1070;1070;1070;1070;1070;1070;1070;1070;1070
;;Preta;;MEDIO INCOMP;SIM;940;940;940;940;940;940;940;940;940;940;940;940
;;Preta;;MEDIO INCOMP;NÃO;130;130;130;130;130;130;130;130;130;130;130;130
;;Preta;;MEDIO COMPL;;8544;8544;8544;8544;8544;8544;8544;8544;8544;8544;8544;8544
;;Preta;;MEDIO COMPL;SIM;7673;7673;7673;7673;7673;7673;7673;7673;7673;7673;7673;7673
;;Preta;;MEDIO COMPL;NÃO;871;871;871;871;871;871;871;871;871;871;871;871
;;Preta;;SUP. INCOMP;;442;442;442;442;442;442;442;442;442;442;442;442
;;Preta;;SUP. INCOMP;SIM;393;393;393;393;393;393;393;393;393;393;393;393
;;Preta;;SUP. INCOMP;NÃO;49;49;49;49;49;49;49;49;49;49;49;49
;;Preta;;SUP. COMP;;969;969;969;969;969;969;969;969;969;969;969;969
;;Preta;;SUP. COMP;SIM;862;862;862;862;862;862;862;862;862;862;862;862
;;Preta;;SUP. COMP;NÃO;107;107;107;107;107;107;107;107;107;107;107;107
;;Preta;;MESTRADO;;23;23;23;23;23;23;23;23;23;23;23;23
;;Preta;;MESTRADO;SIM;22;22;22;22;22;22;22;22;22;22;22;22
;;Preta;;MESTRADO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;;DOUTORADO;;7;7;7;7;7;7;7;7;7;7;7;7
;;Preta;;DOUTORADO;SIM;6;6;6;6;6;6;6;6;6;6;6;6
;;Preta;;DOUTORADO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;;;91;91;91;91;91;91;91;91;91;91;91;91
;;Preta;14 a 17;;SIM;67;67;67;67;67;67;67;67;67;67;67;67
;;Preta;14 a 17;;NÃO;24;24;24;24;24;24;24;24;24;24;24;24
;;Preta;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;6. A 9. FUND;;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;14 a 17;6. A 9. FUND;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;14 a 17;6. A 9. FUND;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;14 a 17;FUND COMPL;;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;14 a 17;FUND COMPL;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;14 a 17;FUND COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;MEDIO INCOMP;;49;49;49;49;49;49;49;49;49;49;49;49
;;Preta;14 a 17;MEDIO INCOMP;SIM;33;33;33;33;33;33;33;33;33;33;33;33
;;Preta;14 a 17;MEDIO INCOMP;NÃO;16;16;16;16;16;16;16;16;16;16;16;16
;;Preta;14 a 17;MEDIO COMPL;;31;31;31;31;31;31;31;31;31;31;31;31
;;Preta;14 a 17;MEDIO COMPL;SIM;26;26;26;26;26;26;26;26;26;26;26;26
;;Preta;14 a 17;MEDIO COMPL;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;14 a 17;SUP. INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;SUP. INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;;;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700
;;Preta;18 a 24;;SIM;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481;1481
;;Preta;18 a 24;;NÃO;344;344;344;344;344;344;344;344;344;344;344;344
;;Preta;18 a 24;ANALFABETO;;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;18 a 24;ANALFABETO;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;18 a 24;ANALFABETO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;18 a 24;ATE 5.A INC;;24;24;24;24;24;24;24;24;24;24;24;24
;;Preta;18 a 24;ATE 5.A INC;SIM;20;20;20;20;20;20;20;20;20;20;20;20
;;Preta;18 a 24;ATE 5.A INC;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;18 a 24;5.A CO FUND;;21;21;21;21;21;21;21;21;21;21;21;21
;;Preta;18 a 24;5.A CO FUND;SIM;20;20;20;20;20;20;20;20;20;20;20;20
;;Preta;18 a 24;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;18 a 24;6. A 9. FUND;;72;72;72;72;72;72;72;72;72;72;72;72
;;Preta;18 a 24;6. A 9. FUND;SIM;64;64;64;64;64;64;64;64;64;64;64;64
;;Preta;18 a 24;6. A 9. FUND;NÃO;8;8;8;8;8;8;8;8;8;8;8;8
;;Preta;18 a 24;FUND COMPL;;175;175;175;175;175;175;175;175;175;175;175;175
;;Preta;18 a 24;FUND COMPL;SIM;158;158;158;158;158;158;158;158;158;158;158;158
;;Preta;18 a 24;FUND COMPL;NÃO;17;17;17;17;17;17;17;17;17;17;17;17
;;Preta;18 a 24;MEDIO INCOMP;;307;307;307;307;307;307;307;307;307;307;307;307
;;Preta;18 a 24;MEDIO INCOMP;SIM;260;260;260;260;260;260;260;260;260;260;260;260
;;Preta;18 a 24;MEDIO INCOMP;NÃO;47;47;47;47;47;47;47;47;47;47;47;47
;;Preta;18 a 24;MEDIO COMPL;;2114;2114;2114;2114;2114;2114;2114;2114;2114;2114;2114;2114
;;Preta;18 a 24;MEDIO COMPL;SIM;1873;1873;1873;1873;1873;1873;1873;1873;1873;1873;1873;1873
;;Preta;18 a 24;MEDIO COMPL;NÃO;241;241;241;241;241;241;241;241;241;241;241;241
;;Preta;18 a 24;SUP. INCOMP;;154;154;154;154;154;154;154;154;154;154;154;154
;;Preta;18 a 24;SUP. INCOMP;SIM;136;136;136;136;136;136;136;136;136;136;136;136
;;Preta;18 a 24;SUP. INCOMP;NÃO;18;18;18;18;18;18;18;18;18;18;18;18
;;Preta;18 a 24;SUP. COMP;;73;73;73;73;73;73;73;73;73;73;73;73
;;Preta;18 a 24;SUP. COMP;SIM;67;67;67;67;67;67;67;67;67;67;67;67
;;Preta;18 a 24;SUP. COMP;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Preta;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;DOUTORADO;;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;DOUTORADO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;25 a 39;;;63;63;63;63;63;63;63;63;63;63;63;63
;;Preta;25 a 39;;SIM;56;56;56;56;56;56;56;56;56;56;56;56
;;Preta;25 a 39;;NÃO;515;515;515;515;515;515;515;515;515;515;515;515
;;Preta;25 a 39;ANALFABETO;;55;55;55;55;55;55;55;55;55;55;55;55
;;Preta;25 a 39;ANALFABETO;SIM;31;31;31;31;31;31;31;31;31;31;31;31
;;Preta;25 a 39;ANALFABETO;NÃO;24;24;24;24;24;24;24;24;24;24;24;24
;;Preta;25 a 39;ATE 5.A INC;;114;114;114;114;114;114;114;114;114;114;114;114
;;Preta;25 a 39;ATE 5.A INC;SIM;106;106;106;106;106;106;106;106;106;106;106;106
;;Preta;25 a 39;ATE 5.A INC;NÃO;8;8;8;8;8;8;8;8;8;8;8;8
;;Preta;25 a 39;5.A CO FUND;;78;78;78;78;78;78;78;78;78;78;78;78
;;Preta;25 a 39;5.A CO FUND;SIM;72;72;72;72;72;72;72;72;72;72;72;72
;;Preta;25 a 39;5.A CO FUND;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Preta;25 a 39;6. A 9. FUND;;239;239;239;239;239;239;239;239;239;239;239;239
;;Preta;25 a 39;6. A 9. FUND;SIM;224;224;224;224;224;224;224;224;224;224;224;224
;;Preta;25 a 39;6. A 9. FUND;NÃO;15;15;15;15;15;15;15;15;15;15;15;15
;;Preta;25 a 39;FUND COMPL;;446;446;446;446;446;446;446;446;446;446;446;446
;;Preta;25 a 39;FUND COMPL;SIM;406;406;406;406;406;406;406;406;406;406;406;406
;;Preta;25 a 39;FUND COMPL;NÃO;40;40;40;40;40;40;40;40;40;40;40;40
;;Preta;25 a 39;MEDIO INCOMP;;429;429;429;429;429;429;429;429;429;429;429;429
;;Preta;25 a 39;MEDIO INCOMP;SIM;393;393;393;393;393;393;393;393;393;393;393;393
;;Preta;25 a 39;MEDIO INCOMP;NÃO;36;36;36;36;36;36;36;36;36;36;36;36
;;Preta;25 a 39;MEDIO COMPL;;4060;4060;4060;4060;4060;4060;4060;4060;4060;4060;4060;4060
;;Preta;25 a 39;MEDIO COMPL;SIM;3647;3647;3647;3647;3647;3647;3647;3647;3647;3647;3647;3647
;;Preta;25 a 39;MEDIO COMPL;NÃO;413;413;413;413;413;413;413;413;413;413;413;413
;;Preta;25 a 39;SUP. INCOMP;;215;215;215;215;215;215;215;215;215;215;215;215
;;Preta;25 a 39;SUP. INCOMP;SIM;193;193;193;193;193;193;193;193;193;193;193;193
;;Preta;25 a 39;SUP. INCOMP;NÃO;22;22;22;22;22;22;22;22;22;22;22;22
;;Preta;25 a 39;SUP. COMP;;510;510;510;510;510;510;510;510;510;510;510;510
;;Preta;25 a 39;SUP. COMP;SIM;463;463;463;463;463;463;463;463;463;463;463;463
;;Preta;25 a 39;SUP. COMP;NÃO;47;47;47;47;47;47;47;47;47;47;47;47
;;Preta;25 a 39;MESTRADO;;17;17;17;17;17;17;17;17;17;17;17;17
;;Preta;25 a 39;MESTRADO;SIM;16;16;16;16;16;16;16;16;16;16;16;16
;;Preta;25 a 39;MESTRADO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;25 a 39;DOUTORADO;;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;25 a 39;DOUTORADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;40 a 59;;;40;40;40;40;40;40;40;40;40;40;40;40
;;Preta;40 a 59;;SIM;32;32;32;32;32;32;32;32;32;32;32;32
