sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
;;BRANCA;14 A 17;5.A CO FUND;SIM;12;17;22;12;12;13;11;19;14;20;11;11
;;BRANCA;14 A 17;5.A CO FUND;NÃO;10;11;5;14;16;13;16;12;11;25;12;36
;;BRANCA;14 A 17;6. A 9. FUND;;792;1009;775;758;644;658;905;890;730;952;855;2088
;;BRANCA;14 A 17;6. A 9. FUND;SIM;182;209;177;195;176;188;210;206;214;244;230;201
;;BRANCA;14 A 17;6. A 9. FUND;NÃO;610;800;598;563;468;470;695;684;516;708;625;1887
;;BRANCA;14 A 17;FUND COMPL;;598;596;566;505;474;527;565;554;548;584;533;1597
;;BRANCA;14 A 17;FUND COMPL;SIM;276;290;306;284;258;270;245;287;285;329;299;346
;;BRANCA;14 A 17;FUND COMPL;NÃO;322;306;260;221;216;257;320;267;263;255;234;1251
;;BRANCA;14 A 17;MEDIO INCOMP;;5942;6645;5946;5837;5627;5917;7329;6840;6501;6888;6245;12858
;;BRANCA;14 A 17;MEDIO INCOMP;SIM;2522;2722;2611;2652;2534;2539;2654;2835;2973;3174;2937;3405
;;BRANCA;14 A 17;MEDIO INCOMP;NÃO;3420;3923;3335;3185;3093;3378;4675;4005;3528;3714;3308;9453
;;BRANCA;14 A 17;MEDIO COMPL;;2672;3022;3013;2862;2665;2476;2683;2700;2742;2874;2579;3975
;;BRANCA;14 A 17;MEDIO COMPL;SIM;1980;2287;2361;2348;2124;1948;2037;2126;2168;2299;2108;2721
;;BRANCA;14 A 17;MEDIO COMPL;NÃO;692;735;652;514;541;528;646;574;574;575;471;1254
;;BRANCA;14 A 17;SUP. INCOMP;;69;111;116;120;100;88;84;100;80;79;51;86
;;BRANCA;14 A 17;SUP. INCOMP;SIM;35;57;70;66;58;54;51;61;46;45;31;47
;;BRANCA;14 A 17;SUP. INCOMP;NÃO;34;54;46;54;42;34;33;39;34;34;20;39
;;BRANCA;14 A 17;SUP. COMP;;16;11;7;10;12;9;13;5;5;10;6;13
;;BRANCA;14 A 17;SUP. COMP;SIM;7;8;3;5;8;8;8;2;5;6;4;5
;;BRANCA;14 A 17;SUP. COMP;NÃO;9;3;4;5;4;1;5;3;0;4;2;8
;;BRANCA;14 A 17;MESTRADO;;0;0;0;0;0;0;1;3;0;0;0;1
;;BRANCA;14 A 17;MESTRADO;SIM;0;0;0;0;0;0;1;0;0;0;0;0
;;BRANCA;14 A 17;MESTRADO;NÃO;0;0;0;0;0;0;0;3;0;0;0;1
;;BRANCA;14 A 17;DOUTORADO;;0;0;1;0;0;0;0;0;0;0;0;0
;;BRANCA;14 A 17;DOUTORADO;SIM;0;0;1;0;0;0;0;0;0;0;0;0
;;BRANCA;14 A 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;BRANCA;18 A 24;;;178537;183885;190229;196361;191702;184600;199541;198593;194202;208907;182545;200033
;;BRANCA;18 A 24;;SIM;154458;160898;166288;173016;168576;160387;172591;173368;170021;182934;159378;163302
;;BRANCA;18 A 24;;NÃO;24079;22987;23941;23345;23126;24213;26950;25225;24181;25973;23167;36731
;;BRANCA;18 A 24;ANALFABETO;;414;476;447;487;533;593;643;631;687;787;657;689
;;BRANCA;18 A 24;ANALFABETO;SIM;369;424;402;424;449;504;534;518;584;636;528;502
;;BRANCA;18 A 24;ANALFABETO;NÃO;45;52;45;63;84;89;109;113;103;151;129;187
;;BRANCA;18 A 24;ATE 5.A INC;;697;792;748;735;716;793;851;766;772;811;1020;894
;;BRANCA;18 A 24;ATE 5.A INC;SIM;656;737;701;683;677;744;795;708;719;769;951;807
;;BRANCA;18 A 24;ATE 5.A INC;NÃO;41;55;47;52;39;49;56;58;53;42;69;87
;;BRANCA;18 A 24;5.A CO FUND;;946;999;1023;1046;928;866;899;971;869;890;859;1223
;;BRANCA;18 A 24;5.A CO FUND;SIM;908;964;973;1011;872;815;843;916;820;854;807;1154
;;BRANCA;18 A 24;5.A CO FUND;NÃO;38;35;50;35;56;51;56;55;49;36;52;69
;;BRANCA;18 A 24;6. A 9. FUND;;3958;4035;4330;4244;4138;3841;4209;4003;4001;4276;3884;3991
;;BRANCA;18 A 24;6. A 9. FUND;SIM;3709;3776;4046;3987;3907;3578;3906;3765;3755;4041;3615;3657
;;BRANCA;18 A 24;6. A 9. FUND;NÃO;249;259;284;257;231;263;303;238;246;235;269;334
;;BRANCA;18 A 24;FUND COMPL;;8979;9221;9554;9935;9495;8852;9505;9534;9224;10203;9014;9189
;;BRANCA;18 A 24;FUND COMPL;SIM;8287;8417;8692;9165;8715;8118;8558;8693;8406;9103;8159;7958
;;BRANCA;18 A 24;FUND COMPL;NÃO;692;804;862;770;780;734;947;841;818;1100;855;1231
;;BRANCA;18 A 24;MEDIO INCOMP;;17965;18465;18031;18498;18142;17884;19891;19359;19306;21088;18876;22366
;;BRANCA;18 A 24;MEDIO INCOMP;SIM;14807;15241;15095;15613;15217;14650;15964;15878;15983;17374;15533;15555
;;BRANCA;18 A 24;MEDIO INCOMP;NÃO;3158;3224;2936;2885;2925;3234;3927;3481;3323;3714;3343;6811
;;BRANCA;18 A 24;MEDIO COMPL;;124573;127037;131694;136314;133851;128809;139004;138511;135882;146276;127600;138954
;;BRANCA;18 A 24;MEDIO COMPL;SIM;107131;110851;114707;119817;117439;111629;120155;120878;119059;128346;111480;114188
;;BRANCA;18 A 24;MEDIO COMPL;NÃO;17442;16186;16987;16497;16412;17180;18849;17633;16823;17930;16120;24766
;;BRANCA;18 A 24;SUP. INCOMP;;13906;15177;16058;16714;15938;15310;16391;16885;16133;16796;14155;14948
;;BRANCA;18 A 24;SUP. INCOMP;SIM;11974;13223;13885;14481;13822;13176;14163;14565;13850;14591;12277;12485
;;BRANCA;18 A 24;SUP. INCOMP;NÃO;1932;1954;2173;2233;2116;2134;2228;2320;2283;2205;1878;2463
;;BRANCA;18 A 24;SUP. COMP;;7065;7392;8314;8340;7920;7609;8106;7582;6988;7453;6222;7487
;;BRANCA;18 A 24;SUP. COMP;SIM;6591;6988;7761;7796;7441;7141;7637;7111;6529;6917;5783;6736
;;BRANCA;18 A 24;SUP. COMP;NÃO;474;404;553;544;479;468;469;471;459;536;439;751
;;BRANCA;18 A 24;MESTRADO;;23;24;21;26;31;26;31;24;18;20;14;19
;;BRANCA;18 A 24;MESTRADO;SIM;18;21;20;23;30;23;27;23;16;17;14;15
;;BRANCA;18 A 24;MESTRADO;NÃO;5;3;1;3;1;3;4;1;2;3;0;4
;;BRANCA;18 A 24;DOUTORADO;;11;9;9;22;10;17;11;11;14;18;19;18
;;BRANCA;18 A 24;DOUTORADO;SIM;8;8;6;16;7;9;9;9;11;13;16;12
;;BRANCA;18 A 24;DOUTORADO;NÃO;3;1;3;6;3;8;2;2;3;5;3;6
;;BRANCA;25 A 39;;;307666;326506;338638;348920;343831;329116;351009;349602;337599;368083;324675;343706
;;BRANCA;25 A 39;;SIM;288285;308437;318216;329775;324552;310384;330361;329629;317172;345791;303945;312934
;;BRANCA;25 A 39;;NÃO;19381;18069;20422;19145;19279;18732;20648;19973;20427;22292;20730;30772
;;BRANCA;25 A 39;ANALFABETO;;760;936;881;938;1037;1021;1079;1120;1189;1360;1161;1142
;;BRANCA;25 A 39;ANALFABETO;SIM;683;872;825;864;944;933;946;1012;1049;1182;1003;955
;;BRANCA;25 A 39;ANALFABETO;NÃO;77;64;56;74;93;88;133;108;140;178;158;187
;;BRANCA;25 A 39;ATE 5.A INC;;2639;2910;2849;2823;2784;2703;2898;2852;2668;3132;2964;2858
;;BRANCA;25 A 39;ATE 5.A INC;SIM;2533;2812;2728;2708;2654;2596;2768;2714;2535;2975;2841;2669
;;BRANCA;25 A 39;ATE 5.A INC;NÃO;106;98;121;115;130;107;130;138;133;157;123;189
;;BRANCA;25 A 39;5.A CO FUND;;3086;3154;3063;3075;2902;2736;2791;2900;2697;2893;2725;3302
;;BRANCA;25 A 39;5.A CO FUND;SIM;2985;3068;2952;2980;2797;2634;2680;2790;2606;2812;2640;3173
;;BRANCA;25 A 39;5.A CO FUND;NÃO;101;86;111;95;105;102;111;110;91;81;85;129
;;BRANCA;25 A 39;6. A 9. FUND;;9526;9942;10481;10754;10542;9782;10247;10370;9675;10685;9676;9397
;;BRANCA;25 A 39;6. A 9. FUND;SIM;9142;9590;10044;10333;10112;9373;9782;9961;9220;10198;9305;8924
;;BRANCA;25 A 39;6. A 9. FUND;NÃO;384;352;437;421;430;409;465;409;455;487;371;473
;;BRANCA;25 A 39;FUND COMPL;;19460;20674;21221;22036;21541;20207;21282;21374;20630;22401;20098;19597
;;BRANCA;25 A 39;FUND COMPL;SIM;18459;19560;19942;20889;20403;19175;20089;20218;19428;20858;18929;18259
;;BRANCA;25 A 39;FUND COMPL;NÃO;1001;1114;1279;1147;1138;1032;1193;1156;1202;1543;1169;1338
;;BRANCA;25 A 39;MEDIO INCOMP;;16252;17286;17475;18188;17920;16772;18062;18175;17508;19283;16804;16832
;;BRANCA;25 A 39;MEDIO INCOMP;SIM;15500;16478;16650;17398;17081;16041;17205;17254;16565;18315;15920;15653
;;BRANCA;25 A 39;MEDIO INCOMP;NÃO;752;808;825;790;839;731;857;921;943;968;884;1179
;;BRANCA;25 A 39;MEDIO COMPL;;185506;194410;204062;210956;208382;199319;213557;213278;208589;228941;202097;205248
;;BRANCA;25 A 39;MEDIO COMPL;SIM;171468;181442;189306;197421;194628;185611;198532;198926;194063;213005;186958;183952
;;BRANCA;25 A 39;MEDIO COMPL;NÃO;14038;12968;14756;13535;13754;13708;15025;14352;14526;15936;15139;21296
;;BRANCA;25 A 39;SUP. INCOMP;;16287;17613;18539;18865;18416;17567;18474;19051;18014;19581;16551;17676
;;BRANCA;25 A 39;SUP. INCOMP;SIM;15551;16943;17814;18183;17768;16951;17793;18272;17284;18814;15775;16305
;;BRANCA;25 A 39;SUP. INCOMP;NÃO;736;670;725;682;648;616;681;779;730;767;776;1371
;;BRANCA;25 A 39;SUP. COMP;;52770;51039;58756;60000;59066;57327;60513;51521;48898;51616;45267;57223
;;BRANCA;25 A 39;SUP. COMP;SIM;50622;49366;56688;57753;56972;55427;58523;49770;46941;49693;43406;53093
;;BRANCA;25 A 39;SUP. COMP;NÃO;2148;1673;2068;2247;2094;1900;1990;1751;1957;1923;1861;4130
;;BRANCA;25 A 39;MESTRADO;;1029;1297;989;983;964;1255;1533;1207;890;898;826;1860
;;BRANCA;25 A 39;MESTRADO;SIM;998;1271;953;950;921;1229;1488;1177;865;872;809;1803
;;BRANCA;25 A 39;MESTRADO;NÃO;31;26;36;33;43;26;45;30;25;26;17;57
;;BRANCA;25 A 39;DOUTORADO;;351;441;322;302;277;427;573;457;280;293;273;686
;;BRANCA;25 A 39;DOUTORADO;SIM;344;430;314;296;272;414;555;445;270;277;266;661
;;BRANCA;25 A 39;DOUTORADO;NÃO;7;11;8;6;5;13;18;12;10;16;7;25
;;BRANCA;40 A 59;;;178179;192003;200015;204128;202022;196443;207460;207892;199245;217423;195469;222798
;;BRANCA;40 A 59;;SIM;168357;182018;188691;194002;191591;186759;196408;196928;188312;205440;183963;205238
;;BRANCA;40 A 59;;NÃO;9822;9985;11324;10126;10431;9684;11052;10964;10933;11983;11506;17560
;;BRANCA;40 A 59;ANALFABETO;;838;1016;1145;1097;1055;1047;1113;1074;1079;1174;1032;1014
;;BRANCA;40 A 59;ANALFABETO;SIM;792;944;1093;1049;988;982;1032;1016;999;1096;950;900
;;BRANCA;40 A 59;ANALFABETO;NÃO;46;72;52;48;67;65;81;58;80;78;82;114
;;BRANCA;40 A 59;ATE 5.A INC;;5050;5576;5526;5418;5472;5261;5517;5414;5179;5990;5284;5331
;;BRANCA;40 A 59;ATE 5.A INC;SIM;4920;5418;5363;5235;5257;5079;5269;5214;4972;5798;5090;5106
;;BRANCA;40 A 59;ATE 5.A INC;NÃO;130;158;163;183;215;182;248;200;207;192;194;225
;;BRANCA;40 A 59;5.A CO FUND;;4436;5002;4690;4503;4618;4182;4558;4456;4142;4497;4283;4705
;;BRANCA;40 A 59;5.A CO FUND;SIM;4322;4866;4542;4391;4470;4071;4420;4316;4030;4381;4155;4552
;;BRANCA;40 A 59;5.A CO FUND;NÃO;114;136;148;112;148;111;138;140;112;116;128;153
;;BRANCA;40 A 59;6. A 9. FUND;;9408;10343;10663;10587;10713;10214;10568;10434;10002;10727;9960;10310
;;BRANCA;40 A 59;6. A 9. FUND;SIM;9131;9996;10267;10241;10336;9880;10155;10057;9616;10313;9604;9869
;;BRANCA;40 A 59;6. A 9. FUND;NÃO;277;347;396;346;377;334;413;377;386;414;356;441
;;BRANCA;40 A 59;FUND COMPL;;17655;19196;19497;19272;19551;18654;19324;19540;18453;20791;18270;19410
;;BRANCA;40 A 59;FUND COMPL;SIM;16909;18288;18443;18400;18682;17939;18379;18561;17553;19706;17386;18379
;;BRANCA;40 A 59;FUND COMPL;NÃO;746;908;1054;872;869;715;945;979;900;1085;884;1031
;;BRANCA;40 A 59;MEDIO INCOMP;;8841;9796;10002;10297;10138;9610;10236;10139;9781;10894;9709;10141
;;BRANCA;40 A 59;MEDIO INCOMP;SIM;8457;9413;9581;9921;9702;9276;9802;9696;9319;10434;9251;9541
;;BRANCA;40 A 59;MEDIO INCOMP;NÃO;384;383;421;376;436;334;434;443;462;460;458;600
;;BRANCA;40 A 59;MEDIO COMPL;;97757;104021;111524;114136;113301;109961;116135;117485;114438;125064;111757;119046
;;BRANCA;40 A 59;MEDIO COMPL;SIM;91122;97335;103871;107390;106401;103343;108735;110131;107155;116848;103738;108095
;;BRANCA;40 A 59;MEDIO COMPL;NÃO;6635;6686;7653;6746;6900;6618;7400;7354;7283;8216;8019;10951
;;BRANCA;40 A 59;SUP. INCOMP;;4649;4966;5222;5540;5347;5020;5403;5459;5363;5861;5124;5731
;;BRANCA;40 A 59;SUP. INCOMP;SIM;4450;4761;4997;5303;5112;4821;5183;5221;5120;5596;4843;5197
;;BRANCA;40 A 59;SUP. INCOMP;NÃO;199;205;225;237;235;199;220;238;243;265;281;534
;;BRANCA;40 A 59;SUP. COMP;;28507;25539;30736;32319;30830;30982;32709;26803;24906;26258;24160;36816
;;BRANCA;40 A 59;SUP. COMP;SIM;27238;24636;29552;31140;29673;29889;31578;25803;23833;25300;23211;33761
;;BRANCA;40 A 59;SUP. COMP;NÃO;1269;903;1184;1179;1157;1093;1131;1000;1073;958;949;3055
;;BRANCA;40 A 59;MESTRADO;;724;1014;707;675;679;1038;1283;998;628;693;588;1884
;;BRANCA;40 A 59;MESTRADO;SIM;709;1000;688;658;659;1015;1259;981;609;670;577;1844
;;BRANCA;40 A 59;MESTRADO;NÃO;15;14;19;17;20;23;24;17;19;23;11;40
;;BRANCA;40 A 59;DOUTORADO;;314;466;303;284;318;474;614;418;273;296;284;1018
;;BRANCA;40 A 59;DOUTORADO;SIM;307;456;294;274;311;464;596;412;270;291;274;996
;;BRANCA;40 A 59;DOUTORADO;NÃO;7;10;9;10;7;10;18;6;3;5;10;22
;;BRANCA;60 OU MAIS;;;18086;19712;20142;19969;20417;19896;21782;21675;19438;22157;20727;26261
;;BRANCA;60 OU MAIS;;SIM;17494;18887;19249;19233;19689;19234;20950;20748;18664;20881;19805;24797
;;BRANCA;60 OU MAIS;;NÃO;592;825;893;736;728;662;832;927;774;1276;922;1464
;;BRANCA;60 OU MAIS;ANALFABETO;;125;149;164;163;170;162;159;190;158;184;153;190
;;BRANCA;60 OU MAIS;ANALFABETO;SIM;120;144;157;158;165;157;155;179;153;182;150;178
;;BRANCA;60 OU MAIS;ANALFABETO;NÃO;5;5;7;5;5;5;4;11;5;2;3;12
;;BRANCA;60 OU MAIS;ATE 5.A INC;;1053;1202;1168;1093;1217;1082;1276;1340;1157;1339;1170;1355
;;BRANCA;60 OU MAIS;ATE 5.A INC;SIM;1031;1175;1133;1061;1180;1062;1233;1290;1124;1308;1144;1319
;;BRANCA;60 OU MAIS;ATE 5.A INC;NÃO;22;27;35;32;37;20;43;50;33;31;26;36
;;BRANCA;60 OU MAIS;5.A CO FUND;;1039;1095;1118;1012;1069;1115;1185;1077;1047;1132;1028;1259
;;BRANCA;60 OU MAIS;5.A CO FUND;SIM;1022;1076;1092;985;1051;1083;1165;1057;1025;1107;1014;1227
;;BRANCA;60 OU MAIS;5.A CO FUND;NÃO;17;19;26;27;18;32;20;20;22;25;14;32
;;BRANCA;60 OU MAIS;6. A 9. FUND;;1510;1596;1644;1654;1730;1661;1749;1748;1669;1658;1705;2007
;;BRANCA;60 OU MAIS;6. A 9. FUND;SIM;1490;1558;1604;1623;1676;1626;1698;1705;1614;1610;1646;1939
;;BRANCA;60 OU MAIS;6. A 9. FUND;NÃO;20;38;40;31;54;35;51;43;55;48;59;68
;;BRANCA;60 OU MAIS;FUND COMPL;;2694;2903;2905;2919;2987;2965;3090;3027;2846;3267;3094;3478
;;BRANCA;60 OU MAIS;FUND COMPL;SIM;2599;2792;2765;2808;2892;2881;2976;2897;2737;3109;2988;3354
;;BRANCA;60 OU MAIS;FUND COMPL;NÃO;95;111;140;111;95;84;114;130;109;158;106;124
;;BRANCA;60 OU MAIS;MEDIO INCOMP;;1033;1118;1164;1119;1081;1050;1143;1149;1064;1284;1177;1366
;;BRANCA;60 OU MAIS;MEDIO INCOMP;SIM;1005;1070;1126;1089;1037;1021;1096;1108;1011;1238;1119;1299
;;BRANCA;60 OU MAIS;MEDIO INCOMP;NÃO;28;48;38;30;44;29;47;41;53;46;58;67
;;BRANCA;60 OU MAIS;MEDIO COMPL;;7890;8609;9028;9133;9334;8842;9536;9528;8861;10621;9659;11226
;;BRANCA;60 OU MAIS;MEDIO COMPL;SIM;7562;8103;8498;8701;8949;8462;9073;8972;8447;9729;9096;10411
;;BRANCA;60 OU MAIS;MEDIO COMPL;NÃO;328;506;530;432;385;380;463;556;414;892;563;815
;;BRANCA;60 OU MAIS;SUP. INCOMP;;269;303;320;316;324;314;351;334;277;344;328;410
;;BRANCA;60 OU MAIS;SUP. INCOMP;SIM;260;293;306;311;317;309;349;320;274;333;316;382
;;BRANCA;60 OU MAIS;SUP. INCOMP;NÃO;9;10;14;5;7;5;2;14;3;11;12;28
;;BRANCA;60 OU MAIS;SUP. COMP;;2279;2173;2487;2424;2397;2439;2972;2447;1932;1919;1992;3737
;;BRANCA;60 OU MAIS;SUP. COMP;SIM;2212;2121;2428;2363;2318;2369;2888;2390;1863;1872;1921;3491
;;BRANCA;60 OU MAIS;SUP. COMP;NÃO;67;52;59;61;79;70;84;57;69;47;71;246
;;BRANCA;60 OU MAIS;MESTRADO;;113;136;92;81;68;168;201;154;96;90;72;294
;;BRANCA;60 OU MAIS;MESTRADO;SIM;112;135;89;80;66;167;200;154;94;89;70;288
;;BRANCA;60 OU MAIS;MESTRADO;NÃO;1;1;3;1;2;1;1;0;2;1;2;6
;;BRANCA;60 OU MAIS;DOUTORADO;;81;85;52;55;40;98;120;75;30;52;39;222
;;BRANCA;60 OU MAIS;DOUTORADO;SIM;81;85;51;54;38;97;117;75;30;51;39;218
;;BRANCA;60 OU MAIS;DOUTORADO;NÃO;0;0;1;1;2;1;3;0;0;1;0;4
;;PRETA;;;;128417;133346;144216;152718;154079;148607;161206;165203;160042;174584;157235;170502
;;PRETA;;;SIM;114768;120134;130184;138864;139888;134150;144946;149233;144292;158044;140907;148317
;;PRETA;;;NÃO;13649;13212;14032;13854;14191;14457;16260;15970;15750;16540;16328;22185
;;PRETA;;ANALFABETO;;690;790;1000;987;919;853;841;884;826;902;887;880
;;PRETA;;ANALFABETO;SIM;659;752;955;936;866;810;786;832;781;852;842;804
;;PRETA;;ANALFABETO;NÃO;31;38;45;51;53;43;55;52;45;50;45;76
;;PRETA;;ATE 5.A INC;;3500;3509;4609;4199;4120;3735;4109;4270;3959;4588;4078;4180
;;PRETA;;ATE 5.A INC;SIM;3376;3338;4396;4066;3930;3577;3936;4041;3794;4416;3913;3960
;;PRETA;;ATE 5.A INC;NÃO;124;171;213;133;190;158;173;229;165;172;165;220
;;PRETA;;5.A CO FUND;;2425;2571;2575;2551;2660;2536;2703;2735;2662;2890;2674;3050
;;PRETA;;5.A CO FUND;SIM;2328;2471;2470;2449;2555;2440;2611;2629;2549;2801;2547;2930
;;PRETA;;5.A CO FUND;NÃO;97;100;105;102;105;96;92;106;113;89;127;120
;;PRETA;;6. A 9. FUND;;7291;7492;7809;8161;8552;7888;8502;9001;8556;9373;8707;9349
;;PRETA;;6. A 9. FUND;SIM;6787;6893;7348;7657;8027;7411;7959;8473;8018;8847;8144;8642
;;PRETA;;6. A 9. FUND;NÃO;504;599;461;504;525;477;543;528;538;526;563;707
;;PRETA;;FUND COMPL;;9956;10547;11207;11824;12002;11646;12296;12567;12207;13397;12221;12854
;;PRETA;;FUND COMPL;SIM;9336;9839;10480;11099;11228;10902;11390;11720;11391;12477;11402;11739
;;PRETA;;FUND COMPL;NÃO;620;708;727;725;774;744;906;847;816;920;819;1115
;;PRETA;;MEDIO INCOMP;;11981;12657;12856;13486;13846;13198;14496;14989;14669;16255;14454;16097
;;PRETA;;MEDIO INCOMP;SIM;10098;10734;11152;11721;12086;11300;12235;12838;12558;14032;12265;12968
;;PRETA;;MEDIO INCOMP;NÃO;1883;1923;1704;1765;1760;1898;2261;2151;2111;2223;2189;3129
;;PRETA;;MEDIO COMPL;;77724;79740;87270;93854;94666;91850;100129;102164;99297;108635;97380;104192
;;PRETA;;MEDIO COMPL;SIM;68575;71201;77750;84459;85063;82021;89225;91401;88787;97355;86211;89586
;;PRETA;;MEDIO COMPL;NÃO;9149;8539;9520;9395;9603;9829;10904;10763;10510;11280;11169;14606
;;PRETA;;SUP. INCOMP;;5195;5568;6001;6200;6141;6086;6338;6639;6543;6782;5960;6413
;;PRETA;;SUP. INCOMP;SIM;4599;4974;5332;5606;5554;5444;5643;5930;5815;6115;5321;5409
;;PRETA;;SUP. INCOMP;NÃO;596;594;669;594;587;642;695;709;728;667;639;1004
;;PRETA;;SUP. COMP;;9466;9196;10701;11282;11026;10589;11517;10481;9982;10383;9630;11716
;;PRETA;;SUP. COMP;SIM;8830;8717;10120;10706;10442;10032;10894;9968;9331;9832;9072;10624
;;PRETA;;SUP. COMP;NÃO;636;479;581;576;584;557;623;513;651;551;558;1092
;;PRETA;;MESTRADO;;140;169;147;140;115;167;209;157;130;116;113;219
;;PRETA;;MESTRADO;SIM;133;156;141;134;106;159;204;149;121;111;111;211
;;PRETA;;MESTRADO;NÃO;7;13;6;6;9;8;5;8;9;5;2;8
;;PRETA;;DOUTORADO;;49;63;41;34;32;59;66;74;49;62;37;93
;;PRETA;;DOUTORADO;SIM;47;61;40;31;31;54;63;67;46;57;32;91
;;PRETA;;DOUTORADO;NÃO;2;2;1;3;1;5;3;7;3;5;5;2
;;PRETA;14 A 17;;;1420;1615;1400;1346;1316;1289;1669;1674;1683;1671;1510;2320
;;PRETA;14 A 17;;SIM;521;605;594;605;621;572;617;678;763;787;688;874
;;PRETA;14 A 17;;NÃO;899;1010;806;741;695;717;1052;996;920;884;822;1446
;;PRETA;14 A 17;ANALFABETO;;2;0;1;3;2;3;1;4;0;6;1;5
;;PRETA;14 A 17;ANALFABETO;SIM;2;0;0;3;2;1;0;1;0;1;0;1
;;PRETA;14 A 17;ANALFABETO;NÃO;0;0;1;0;0;2;1;3;0;5;1;4
;;PRETA;14 A 17;ATE 5.A INC;;3;18;5;3;5;6;12;6;5;7;15;16
;;PRETA;14 A 17;ATE 5.A INC;SIM;0;3;2;1;2;5;9;2;3;3;5;4
;;PRETA;14 A 17;ATE 5.A INC;NÃO;3;15;3;2;3;1;3;4;2;4;10;12
;;PRETA;14 A 17;5.A CO FUND;;6;6;9;5;8;5;2;2;8;4;5;4
;;PRETA;14 A 17;5.A CO FUND;SIM;2;3;7;2;7;4;1;1;6;3;1;2
;;PRETA;14 A 17;5.A CO FUND;NÃO;4;3;2;3;1;1;1;1;2;1;4;2
;;PRETA;14 A 17;6. A 9. FUND;;223;239;148;130;111;123;177;193;190;197;190;248
;;PRETA;14 A 17;6. A 9. FUND;SIM;39;35;36;44;33;40;35;43;50;45;58;55
;;PRETA;14 A 17;6. A 9. FUND;NÃO;184;204;112;86;78;83;142;150;140;152;132;193
;;PRETA;14 A 17;FUND COMPL;;64;85;66;57;71;81;85;62;99;93;68;134
;;PRETA;14 A 17;FUND COMPL;SIM;24;40;32;32;35;39;31;25;53;46;35;45
;;PRETA;14 A 17;FUND COMPL;NÃO;40;45;34;25;36;42;54;37;46;47;33;89
;;PRETA;14 A 17;MEDIO INCOMP;;868;986;886;905;857;820;1103;1112;1070;1032;966;1543
;;PRETA;14 A 17;MEDIO INCOMP;SIM;275;325;322;344;336;295;347;386;424;425;383;522
;;PRETA;14 A 17;MEDIO INCOMP;NÃO;593;661;564;561;521;525;756;726;646;607;583;1021
;;PRETA;14 A 17;MEDIO COMPL;;249;265;269;233;248;242;273;285;301;320;258;358
;;PRETA;14 A 17;MEDIO COMPL;SIM;178;194;189;176;198;185;189;211;222;257;201;239
;;PRETA;14 A 17;MEDIO COMPL;NÃO;71;71;80;57;50;57;84;74;79;63;57;119
;;PRETA;14 A 17;SUP. INCOMP;;5;16;13;9;12;9;8;10;9;11;7;9
;;PRETA;14 A 17;SUP. INCOMP;SIM;1;5;6;3;7;3;4;9;5;6;5;5
;;PRETA;14 A 17;SUP. INCOMP;NÃO;4;11;7;6;5;6;4;1;4;5;2;4
;;PRETA;14 A 17;SUP. COMP;;0;0;3;1;2;0;8;0;0;0;0;3
;;PRETA;14 A 17;SUP. COMP;SIM;0;0;0;0;1;0;1;0;0;0;0;1
;;PRETA;14 A 17;SUP. COMP;NÃO;0;0;3;1;1;0;7;0;0;0;0;2
;;PRETA;14 A 17;MESTRADO;;0;0;0;0;0;0;0;0;1;1;0;0
;;PRETA;14 A 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;1;0;0
;;PRETA;14 A 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;1;0;0;0
;;PRETA;14 A 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;PRETA;14 A 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;PRETA;14 A 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;PRETA;18 A 24;;;34911;35505;38141;40893;40763;40002;43461;44316;43207;46744;41557;45960
;;PRETA;18 A 24;;SIM;28937;29769;32128;34980;34740;33513;36200;37408;36439;39605;34752;36696
;;PRETA;18 A 24;;NÃO;5974;5736;6013;5913;6023;6489;7261;6908;6768;7139;6805;9264
;;PRETA;18 A 24;ANALFABETO;;97;90;99;111;116;99;125;129;105;120;122;105
;;PRETA;18 A 24;ANALFABETO;SIM;85;72;83;98;109;87;110;113;92;108;113;91
;;PRETA;18 A 24;ANALFABETO;NÃO;12;18;16;13;7;12;15;16;13;12;9;14
;;PRETA;18 A 24;ATE 5.A INC;;388;309;523;469;321;315;399;424;392;443;402;410
;;PRETA;18 A 24;ATE 5.A INC;SIM;369;285;477;454;305;291;372;387;372;422;379;370
;;PRETA;18 A 24;ATE 5.A INC;NÃO;19;24;46;15;16;24;27;37;20;21;23;40
;;PRETA;18 A 24;5.A CO FUND;;258;263;274;297;334;286;322;304;278;320;308;375
;;PRETA;18 A 24;5.A CO FUND;SIM;245;249;256;284;311;267;302;287;255;305;283;348
;;PRETA;18 A 24;5.A CO FUND;NÃO;13;14;18;13;23;19;20;17;23;15;25;27
;;PRETA;18 A 24;6. A 9. FUND;;1316;1341;1375;1442;1444;1370;1435;1522;1475;1631;1479;1668
