sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
;;Branca;18 a 24;FUND COMPL;NÃO;19;19;19;19;19;19;19;19;19;19;19;19
;;Branca;18 a 24;MEDIO INCOMP;;122;122;122;122;122;122;122;122;122;122;122;122
;;Branca;18 a 24;MEDIO INCOMP;SIM;107;107;107;107;107;107;107;107;107;107;107;107
;;Branca;18 a 24;MEDIO INCOMP;NÃO;15;15;15;15;15;15;15;15;15;15;15;15
;;Branca;18 a 24;MEDIO COMPL;;1256;1256;1256;1256;1256;1256;1256;1256;1256;1256;1256;1256
;;Branca;18 a 24;MEDIO COMPL;SIM;964;964;964;964;964;964;964;964;964;964;964;964
;;Branca;18 a 24;MEDIO COMPL;NÃO;292;292;292;292;292;292;292;292;292;292;292;292
;;Branca;18 a 24;SUP. INCOMP;;154;154;154;154;154;154;154;154;154;154;154;154
;;Branca;18 a 24;SUP. INCOMP;SIM;126;126;126;126;126;126;126;126;126;126;126;126
;;Branca;18 a 24;SUP. INCOMP;NÃO;28;28;28;28;28;28;28;28;28;28;28;28
;;Branca;18 a 24;SUP. COMP;;74;74;74;74;74;74;74;74;74;74;74;74
;;Branca;18 a 24;SUP. COMP;SIM;67;67;67;67;67;67;67;67;67;67;67;67
;;Branca;18 a 24;SUP. COMP;NÃO;7;7;7;7;7;7;7;7;7;7;7;7
;;Branca;18 a 24;MESTRADO;;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;18 a 24;MESTRADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;18 a 24;DOUTORADO;;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;18 a 24;DOUTORADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;25 a 39;;;29;29;29;29;29;29;29;29;29;29;29;29
;;Branca;25 a 39;;SIM;27;27;27;27;27;27;27;27;27;27;27;27
;;Branca;25 a 39;;NÃO;284;284;284;284;284;284;284;284;284;284;284;284
;;Branca;25 a 39;ANALFABETO;;17;17;17;17;17;17;17;17;17;17;17;17
;;Branca;25 a 39;ANALFABETO;SIM;11;11;11;11;11;11;11;11;11;11;11;11
;;Branca;25 a 39;ANALFABETO;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Branca;25 a 39;ATE 5.A INC;;13;13;13;13;13;13;13;13;13;13;13;13
;;Branca;25 a 39;ATE 5.A INC;SIM;12;12;12;12;12;12;12;12;12;12;12;12
;;Branca;25 a 39;ATE 5.A INC;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;25 a 39;5.A CO FUND;;27;27;27;27;27;27;27;27;27;27;27;27
;;Branca;25 a 39;5.A CO FUND;SIM;26;26;26;26;26;26;26;26;26;26;26;26
;;Branca;25 a 39;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;25 a 39;6. A 9. FUND;;62;62;62;62;62;62;62;62;62;62;62;62
;;Branca;25 a 39;6. A 9. FUND;SIM;55;55;55;55;55;55;55;55;55;55;55;55
;;Branca;25 a 39;6. A 9. FUND;NÃO;7;7;7;7;7;7;7;7;7;7;7;7
;;Branca;25 a 39;FUND COMPL;;180;180;180;180;180;180;180;180;180;180;180;180
;;Branca;25 a 39;FUND COMPL;SIM;157;157;157;157;157;157;157;157;157;157;157;157
;;Branca;25 a 39;FUND COMPL;NÃO;23;23;23;23;23;23;23;23;23;23;23;23
;;Branca;25 a 39;MEDIO INCOMP;;121;121;121;121;121;121;121;121;121;121;121;121
;;Branca;25 a 39;MEDIO INCOMP;SIM;100;100;100;100;100;100;100;100;100;100;100;100
;;Branca;25 a 39;MEDIO INCOMP;NÃO;21;21;21;21;21;21;21;21;21;21;21;21
;;Branca;25 a 39;MEDIO COMPL;;2181;2181;2181;2181;2181;2181;2181;2181;2181;2181;2181;2181
;;Branca;25 a 39;MEDIO COMPL;SIM;1726;1726;1726;1726;1726;1726;1726;1726;1726;1726;1726;1726
;;Branca;25 a 39;MEDIO COMPL;NÃO;455;455;455;455;455;455;455;455;455;455;455;455
;;Branca;25 a 39;SUP. INCOMP;;120;120;120;120;120;120;120;120;120;120;120;120
;;Branca;25 a 39;SUP. INCOMP;SIM;101;101;101;101;101;101;101;101;101;101;101;101
;;Branca;25 a 39;SUP. INCOMP;NÃO;19;19;19;19;19;19;19;19;19;19;19;19
;;Branca;25 a 39;SUP. COMP;;754;754;754;754;754;754;754;754;754;754;754;754
;;Branca;25 a 39;SUP. COMP;SIM;720;720;720;720;720;720;720;720;720;720;720;720
;;Branca;25 a 39;SUP. COMP;NÃO;34;34;34;34;34;34;34;34;34;34;34;34
;;Branca;25 a 39;MESTRADO;;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;25 a 39;MESTRADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;25 a 39;DOUTORADO;;3;3;3;3;3;3;3;3;3;3;3;3
;;Branca;25 a 39;DOUTORADO;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Branca;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;40 a 59;;;25;25;25;25;25;25;25;25;25;25;25;25
;;Branca;40 a 59;;SIM;24;24;24;24;24;24;24;24;24;24;24;24
;;Branca;40 a 59;;NÃO;194;194;194;194;194;194;194;194;194;194;194;194
;;Branca;40 a 59;ANALFABETO;;10;10;10;10;10;10;10;10;10;10;10;10
;;Branca;40 a 59;ANALFABETO;SIM;9;9;9;9;9;9;9;9;9;9;9;9
;;Branca;40 a 59;ANALFABETO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;40 a 59;ATE 5.A INC;;33;33;33;33;33;33;33;33;33;33;33;33
;;Branca;40 a 59;ATE 5.A INC;SIM;30;30;30;30;30;30;30;30;30;30;30;30
;;Branca;40 a 59;ATE 5.A INC;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
;;Branca;40 a 59;5.A CO FUND;;33;33;33;33;33;33;33;33;33;33;33;33
;;Branca;40 a 59;5.A CO FUND;SIM;32;32;32;32;32;32;32;32;32;32;32;32
;;Branca;40 a 59;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;40 a 59;6. A 9. FUND;;63;63;63;63;63;63;63;63;63;63;63;63
;;Branca;40 a 59;6. A 9. FUND;SIM;59;59;59;59;59;59;59;59;59;59;59;59
;;Branca;40 a 59;6. A 9. FUND;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;40 a 59;FUND COMPL;;148;148;148;148;148;148;148;148;148;148;148;148
;;Branca;40 a 59;FUND COMPL;SIM;133;133;133;133;133;133;133;133;133;133;133;133
;;Branca;40 a 59;FUND COMPL;NÃO;15;15;15;15;15;15;15;15;15;15;15;15
;;Branca;40 a 59;MEDIO INCOMP;;76;76;76;76;76;76;76;76;76;76;76;76
;;Branca;40 a 59;MEDIO INCOMP;SIM;68;68;68;68;68;68;68;68;68;68;68;68
;;Branca;40 a 59;MEDIO INCOMP;NÃO;8;8;8;8;8;8;8;8;8;8;8;8
;;Branca;40 a 59;MEDIO COMPL;;1135;1135;1135;1135;1135;1135;1135;1135;1135;1135;1135;1135
;;Branca;40 a 59;MEDIO COMPL;SIM;958;958;958;958;958;958;958;958;958;958;958;958
;;Branca;40 a 59;MEDIO COMPL;NÃO;177;177;177;177;177;177;177;177;177;177;177;177
;;Branca;40 a 59;SUP. INCOMP;;41;41;41;41;41;41;41;41;41;41;41;41
;;Branca;40 a 59;SUP. INCOMP;SIM;33;33;33;33;33;33;33;33;33;33;33;33
;;Branca;40 a 59;SUP. INCOMP;NÃO;8;8;8;8;8;8;8;8;8;8;8;8
;;Branca;40 a 59;SUP. COMP;;228;228;228;228;228;228;228;228;228;228;228;228
;;Branca;40 a 59;SUP. COMP;SIM;217;217;217;217;217;217;217;217;217;217;217;217
;;Branca;40 a 59;SUP. COMP;NÃO;11;11;11;11;11;11;11;11;11;11;11;11
;;Branca;40 a 59;MESTRADO;;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;40 a 59;MESTRADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;40 a 59;DOUTORADO;;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;40 a 59;DOUTORADO;SIM;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;;;164;164;164;164;164;164;164;164;164;164;164;164
;;Branca;60 ou mais;;SIM;147;147;147;147;147;147;147;147;147;147;147;147
;;Branca;60 ou mais;;NÃO;17;17;17;17;17;17;17;17;17;17;17;17
;;Branca;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;ATE 5.A INC;;8;8;8;8;8;8;8;8;8;8;8;8
;;Branca;60 ou mais;ATE 5.A INC;SIM;8;8;8;8;8;8;8;8;8;8;8;8
;;Branca;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;5.A CO FUND;;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;60 ou mais;5.A CO FUND;SIM;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;6. A 9. FUND;;3;3;3;3;3;3;3;3;3;3;3;3
;;Branca;60 ou mais;6. A 9. FUND;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;60 ou mais;6. A 9. FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;60 ou mais;FUND COMPL;;19;19;19;19;19;19;19;19;19;19;19;19
;;Branca;60 ou mais;FUND COMPL;SIM;17;17;17;17;17;17;17;17;17;17;17;17
;;Branca;60 ou mais;FUND COMPL;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;60 ou mais;MEDIO INCOMP;;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;60 ou mais;MEDIO INCOMP;SIM;4;4;4;4;4;4;4;4;4;4;4;4
;;Branca;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;MEDIO COMPL;;98;98;98;98;98;98;98;98;98;98;98;98
;;Branca;60 ou mais;MEDIO COMPL;SIM;84;84;84;84;84;84;84;84;84;84;84;84
;;Branca;60 ou mais;MEDIO COMPL;NÃO;14;14;14;14;14;14;14;14;14;14;14;14
;;Branca;60 ou mais;SUP. INCOMP;;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;60 ou mais;SUP. INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Branca;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;SUP. COMP;;25;25;25;25;25;25;25;25;25;25;25;25
;;Branca;60 ou mais;SUP. COMP;SIM;25;25;25;25;25;25;25;25;25;25;25;25
;;Branca;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;MESTRADO;;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;60 ou mais;MESTRADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Branca;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Branca;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;;;11;11;11;11;11;11;11;11;11;11;11;11
;;Preta;;;SIM;604;604;604;604;604;604;604;604;604;604;604;604
;;Preta;;;NÃO;120;120;120;120;120;120;120;120;120;120;120;120
;;Preta;;ANALFABETO;;7;7;7;7;7;7;7;7;7;7;7;7
;;Preta;;ANALFABETO;SIM;6;6;6;6;6;6;6;6;6;6;6;6
;;Preta;;ANALFABETO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;;ATE 5.A INC;;31;31;31;31;31;31;31;31;31;31;31;31
;;Preta;;ATE 5.A INC;SIM;30;30;30;30;30;30;30;30;30;30;30;30
;;Preta;;ATE 5.A INC;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;;5.A CO FUND;;13;13;13;13;13;13;13;13;13;13;13;13
;;Preta;;5.A CO FUND;SIM;12;12;12;12;12;12;12;12;12;12;12;12
;;Preta;;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;;6. A 9. FUND;;61;61;61;61;61;61;61;61;61;61;61;61
;;Preta;;6. A 9. FUND;SIM;50;50;50;50;50;50;50;50;50;50;50;50
;;Preta;;6. A 9. FUND;NÃO;11;11;11;11;11;11;11;11;11;11;11;11
;;Preta;;FUND COMPL;;93;93;93;93;93;93;93;93;93;93;93;93
;;Preta;;FUND COMPL;SIM;72;72;72;72;72;72;72;72;72;72;72;72
;;Preta;;FUND COMPL;NÃO;21;21;21;21;21;21;21;21;21;21;21;21
;;Preta;;MEDIO INCOMP;;77;77;77;77;77;77;77;77;77;77;77;77
;;Preta;;MEDIO INCOMP;SIM;70;70;70;70;70;70;70;70;70;70;70;70
;;Preta;;MEDIO INCOMP;NÃO;22;22;22;22;22;22;22;22;22;22;22;22
;;Preta;;MEDIO COMPL;;797;797;797;797;797;797;797;797;797;797;797;797
;;Preta;;MEDIO COMPL;SIM;687;687;687;687;687;687;687;687;687;687;687;687
;;Preta;;MEDIO COMPL;NÃO;218;218;218;218;218;218;218;218;218;218;218;218
;;Preta;;SUP. INCOMP;;73;73;73;73;73;73;73;73;73;73;73;73
;;Preta;;SUP. INCOMP;SIM;61;61;61;61;61;61;61;61;61;61;61;61
;;Preta;;SUP. INCOMP;NÃO;12;12;12;12;12;12;12;12;12;12;12;12
;;Preta;;SUP. COMP;;67;67;67;67;67;67;67;67;67;67;67;67
;;Preta;;SUP. COMP;SIM;61;61;61;61;61;61;61;61;61;61;61;61
;;Preta;;SUP. COMP;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
;;Preta;;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;;;28;28;28;28;28;28;28;28;28;28;28;28
;;Preta;14 a 17;;SIM;11;11;11;11;11;11;11;11;11;11;11;11
;;Preta;14 a 17;;NÃO;17;17;17;17;17;17;17;17;17;17;17;17
;;Preta;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;5.A CO FUND;;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;5.A CO FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;6. A 9. FUND;;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;14 a 17;6. A 9. FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;6. A 9. FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;FUND COMPL;;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;14 a 17;FUND COMPL;SIM;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;FUND COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;14 a 17;MEDIO INCOMP;;15;15;15;15;15;15;15;15;15;15;15;15
;;Preta;14 a 17;MEDIO INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;14 a 17;MEDIO INCOMP;NÃO;12;12;12;12;12;12;12;12;12;12;12;12
;;Preta;14 a 17;MEDIO COMPL;;8;8;8;8;8;8;8;8;8;8;8;8
;;Preta;14 a 17;MEDIO COMPL;SIM;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;14 a 17;MEDIO COMPL;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;;;296;296;296;296;296;296;296;296;296;296;296;296
;;Preta;18 a 24;;SIM;208;208;208;208;208;208;208;208;208;208;208;208
;;Preta;18 a 24;;NÃO;111;111;111;111;111;111;111;111;111;111;111;111
;;Preta;18 a 24;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;ATE 5.A INC;;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;18 a 24;ATE 5.A INC;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;5.A CO FUND;;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;18 a 24;5.A CO FUND;SIM;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;6. A 9. FUND;;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;18 a 24;6. A 9. FUND;SIM;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;18 a 24;6. A 9. FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;18 a 24;FUND COMPL;;11;11;11;11;11;11;11;11;11;11;11;11
;;Preta;18 a 24;FUND COMPL;SIM;9;9;9;9;9;9;9;9;9;9;9;9
;;Preta;18 a 24;FUND COMPL;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
;;Preta;18 a 24;MEDIO INCOMP;;33;33;33;33;33;33;33;33;33;33;33;33
;;Preta;18 a 24;MEDIO INCOMP;SIM;20;20;20;20;20;20;20;20;20;20;20;20
;;Preta;18 a 24;MEDIO INCOMP;NÃO;13;13;13;13;13;13;13;13;13;13;13;13
;;Preta;18 a 24;MEDIO COMPL;;267;267;267;267;267;267;267;267;267;267;267;267
;;Preta;18 a 24;MEDIO COMPL;SIM;178;178;178;178;178;178;178;178;178;178;178;178
;;Preta;18 a 24;MEDIO COMPL;NÃO;89;89;89;89;89;89;89;89;89;89;89;89
;;Preta;18 a 24;SUP. INCOMP;;24;24;24;24;24;24;24;24;24;24;24;24
;;Preta;18 a 24;SUP. INCOMP;SIM;19;19;19;19;19;19;19;19;19;19;19;19
;;Preta;18 a 24;SUP. INCOMP;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;18 a 24;SUP. COMP;;9;9;9;9;9;9;9;9;9;9;9;9
;;Preta;18 a 24;SUP. COMP;SIM;8;8;8;8;8;8;8;8;8;8;8;8
;;Preta;18 a 24;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;25 a 39;;;252;252;252;252;252;252;252;252;252;252;252;252
;;Preta;25 a 39;;SIM;274;274;274;274;274;274;274;274;274;274;274;274
;;Preta;25 a 39;;NÃO;112;112;112;112;112;112;112;112;112;112;112;112
;;Preta;25 a 39;ANALFABETO;;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;25 a 39;ANALFABETO;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;25 a 39;ANALFABETO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;25 a 39;ATE 5.A INC;;17;17;17;17;17;17;17;17;17;17;17;17
;;Preta;25 a 39;ATE 5.A INC;SIM;16;16;16;16;16;16;16;16;16;16;16;16
;;Preta;25 a 39;ATE 5.A INC;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;25 a 39;5.A CO FUND;;6;6;6;6;6;6;6;6;6;6;6;6
;;Preta;25 a 39;5.A CO FUND;SIM;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;25 a 39;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
;;Preta;25 a 39;6. A 9. FUND;;29;29;29;29;29;29;29;29;29;29;29;29
;;Preta;25 a 39;6. A 9. FUND;SIM;25;25;25;25;25;25;25;25;25;25;25;25
;;Preta;25 a 39;6. A 9. FUND;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;25 a 39;FUND COMPL;;42;42;42;42;42;42;42;42;42;42;42;42
;;Preta;25 a 39;FUND COMPL;SIM;33;33;33;33;33;33;33;33;33;33;33;33
;;Preta;25 a 39;FUND COMPL;NÃO;9;9;9;9;9;9;9;9;9;9;9;9
;;Preta;25 a 39;MEDIO INCOMP;;33;33;33;33;33;33;33;33;33;33;33;33
;;Preta;25 a 39;MEDIO INCOMP;SIM;29;29;29;29;29;29;29;29;29;29;29;29
;;Preta;25 a 39;MEDIO INCOMP;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;25 a 39;MEDIO COMPL;;436;436;436;436;436;436;436;436;436;436;436;436
;;Preta;25 a 39;MEDIO COMPL;SIM;323;323;323;323;323;323;323;323;323;323;323;323
;;Preta;25 a 39;MEDIO COMPL;NÃO;113;113;113;113;113;113;113;113;113;113;113;113
;;Preta;25 a 39;SUP. INCOMP;;36;36;36;36;36;36;36;36;36;36;36;36
;;Preta;25 a 39;SUP. INCOMP;SIM;31;31;31;31;31;31;31;31;31;31;31;31
;;Preta;25 a 39;SUP. INCOMP;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
;;Preta;25 a 39;SUP. COMP;;38;38;38;38;38;38;38;38;38;38;38;38
;;Preta;25 a 39;SUP. COMP;SIM;34;34;34;34;34;34;34;34;34;34;34;34
;;Preta;25 a 39;SUP. COMP;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;25 a 39;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;25 a 39;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;40 a 59;;;208;208;208;208;208;208;208;208;208;208;208;208
;;Preta;40 a 59;;SIM;158;158;158;158;158;158;158;158;158;158;158;158
;;Preta;40 a 59;;NÃO;68;68;68;68;68;68;68;68;68;68;68;68
;;Preta;40 a 59;ANALFABETO;;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;40 a 59;ANALFABETO;SIM;3;3;3;3;3;3;3;3;3;3;3;3
;;Preta;40 a 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;40 a 59;ATE 5.A INC;;11;11;11;11;11;11;11;11;11;11;11;11
;;Preta;40 a 59;ATE 5.A INC;SIM;11;11;11;11;11;11;11;11;11;11;11;11
;;Preta;40 a 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;40 a 59;5.A CO FUND;;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;40 a 59;5.A CO FUND;SIM;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;;Preta;40 a 59;6. A 9. FUND;;23;23;23;23;23;23;23;23;23;23;23;23
;;Preta;40 a 59;6. A 9. FUND;SIM;19;19;19;19;19;19;19;19;19;19;19;19
;;Preta;40 a 59;6. A 9. FUND;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;40 a 59;FUND COMPL;;36;36;36;36;36;36;36;36;36;36;36;36
;;Preta;40 a 59;FUND COMPL;SIM;27;27;27;27;27;27;27;27;27;27;27;27
;;Preta;40 a 59;FUND COMPL;NÃO;9;9;9;9;9;9;9;9;9;9;9;9
;;Preta;40 a 59;MEDIO INCOMP;;19;19;19;19;19;19;19;19;19;19;19;19
;;Preta;40 a 59;MEDIO INCOMP;SIM;15;15;15;15;15;15;15;15;15;15;15;15
;;Preta;40 a 59;MEDIO INCOMP;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
;;Preta;40 a 59;MEDIO COMPL;;223;223;223;223;223;223;223;223;223;223;223;223
